"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","UPDATE_DATE","ACCT_007","ACCT_008","ACCT_009","ACCT_010","ACCT_011C","ACCT_013","ACCT_018","ACCT_019","ACCT_021B","ACCT_022B","ACCT_023B","ACCT_025A","ACCT_025B","ACCT_031A","ACCT_031B","ACCT_041B","ACCT_042","ACCT_058C","ACCT_065","ACCT_067","ACCT_068","ACCT_069","ACCT_080","ACCT_083","ACCT_084","ACCT_100","ACCT_300","ACCT_340","ACCT_380","ACCT_386","ACCT_387","ACCT_388","ACCT_392","ACCT_400","ACCT_457","ACCT_521","ACCT_522","ACCT_523","ACCT_524","ACCT_550","ACCT_551","ACCT_552","ACCT_562","ACCT_563","ACCT_602","ACCT_630","ACCT_652A","ACCT_652B1","ACCT_652B2","ACCT_655A","ACCT_655B1","ACCT_655B2","ACCT_656C","ACCT_657","ACCT_658","ACCT_662","ACCT_668","ACCT_671","ACCT_672A","ACCT_672B1","ACCT_672B2","ACCT_703","ACCT_704","ACCT_705","ACCT_706","ACCT_707","ACCT_708","ACCT_710","ACCT_712","ACCT_713","ACCT_714","ACCT_715","ACCT_716","ACCT_718","ACCT_719","ACCT_720","ACCT_721","ACCT_722","ACCT_723","ACCT_724","ACCT_730","ACCT_741A","ACCT_741B1","ACCT_741B2","ACCT_742A","ACCT_742B1","ACCT_742B2","ACCT_746A","ACCT_746B1","ACCT_746B2","ACCT_749","ACCT_750A","ACCT_750B1","ACCT_750B2","ACCT_751","ACCT_755","ACCT_760C","ACCT_761C","ACCT_771","ACCT_775","ACCT_794","ACCT_798","ACCT_799A","ACCT_799B1","ACCT_799B2","ACCT_825","ACCT_860C","ACCT_880","ACCT_902","ACCT_906A","ACCT_908A","ACCT_908C","ACCT_911","ACCT_931","ACCT_940","ACCT_959","ACCT_960","ACCT_968","ACCT_973","ACCT_975","ACCT_976","ACCT_991","Acct_965A","Acct_965B","Acct_965C","Acct_965D","ACCT_020A","ACCT_020B","ACCT_024A","ACCT_024B","ACCT_042A","ACCT_090A","ACCT_090B","ACCT_090C","ACCT_090D","ACCT_099A","ACCT_143A","ACCT_143B","ACCT_143C","ACCT_143D","ACCT_400A","ACCT_400B","ACCT_400C","ACCT_400D","ACCT_400F","ACCT_459A","ACCT_463A","ACCT_475A","ACCT_475B","ACCT_475C","ACCT_475D","ACCT_691B","ACCT_691C","ACCT_692","ACCT_692A","ACCT_704A","ACCT_704B","ACCT_704C","ACCT_704D","ACCT_704E","ACCT_705A","ACCT_705B","ACCT_708B","ACCT_720A","ACCT_720B","ACCT_720C","ACCT_720D","ACCT_720E","ACCT_721A","ACCT_721B","ACCT_724B","ACCT_733A","ACCT_745C1","ACCT_745C2","ACCT_796C1","ACCT_796C2","ACCT_797C1","ACCT_797C2","ACCT_799C1","ACCT_799C2","ACCT_965C1","ACCT_965C2","ACCT_088","ACCT_799A1","ACCT_672B","ACCT_672C1","ACCT_672C2","ACCT_672D","ACCT_744B","ACCT_744C1","ACCT_744C2","ACCT_744D","ACCT_652B","ACCT_652C1","ACCT_652C2","ACCT_652D","ACCT_766A","ACCT_766B","ACCT_766C1","ACCT_766C2","ACCT_766D","ACCT_766E","ACCT_798A1","ACCT_798A2","ACCT_798A3","ACCT_009A","ACCT_009B","ACCT_009C","ACCT_769A1","ACCT_769B1","ACCT_616","ACCT_616A","ACCT_704A1","ACCT_704C1","ACCT_980","ACCT_742C1","ACCT_742C2","ACCT_020J","ACCT_020K","ACCT_020L","ACCT_021J","ACCT_021K","ACCT_021L","ACCT_022J","ACCT_022K","ACCT_022L","ACCT_023J","ACCT_023K","ACCT_023L","ACCT_041J","ACCT_041K","ACCT_041L","Acct_1019","Acct_1019A","Acct_1019B","Acct_1019C","Acct_1019D","Acct_1019E","Acct_789A","Acct_789A1","Acct_789B","Acct_789B1"
65803,3/31/2022 0:00:00,20026,4/27/2022 12:02:32 AM,601797,80630,0,42169061,0,39062974,39062974,0,186607,49730,5204,1619,14212567,128,2349116,241541,0,0,0,0,0,0,0,4196,35000,0,0,0,2347,0,0,0,0,0,0,990,725,224,490,2614,8047,0,0,0,30120,173212,0,0,0,0,0,0,0,26593328,350000,0,0,340965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338474,0,0,0,0,254596,0,0,9092662,466607,1086464,1250995,1475887,0,2262848,0,0,819,0,0,0,0,0,0,0,0,0,148793,0,2027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26856,18014,151114,0,0,0,0,0,248589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65809,3/31/2022 0:00:00,20032,5/20/2022 12:05:16 AM,0,99956,0,28477968,0,26743992,26743992,0,36639,4003,0,905,12841177,48,1539219,40642,0,0,0,0,0,0,0,3159,75000,0,15191,0,226,0,0,0,0,0,0,0,1719,429,555,13172,50,0,0,0,0,1274369,0,0,0,0,0,0,0,16438755,979263,0,0,243280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227302,0,0,0,0,89239,0,0,7652823,507106,19308,19308,851631,0,665474,0,0,338,0,0,0,0,0,0,0,0,0,49584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24291,4923,138187,0,0,0,0,0,2073950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65816,3/31/2022 0:00:00,20039,4/22/2022 5:02:11 AM,150659,9396,0,34431192,0,31326284,31326284,0,303,0,0,919,9256737,110,1070004,996,0,0,0,0,0,0,0,3162,30000,0,0,0,0,0,0,0,0,0,0,861,1000,315,375,0,37,0,0,0,0,0,0,0,0,0,0,0,0,21075525,737317,0,0,177969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278319,0,0,0,0,148124,0,0,4520526,469841,1119444,2121623,1982823,0,2219467,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15053,13749,60294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65817,3/31/2022 0:00:00,20040,5/20/2022 12:05:18 AM,982928,114805,0,30353883,0,26698972,26698972,0,0,771,1991,694,14697511,48,1895840,13808,0,0,0,0,0,0,0,1841,2500,0,0,0,13618,0,0,0,0,0,0,990,873.6,253.9,340.6,0,25,0,0,0,0,2413406,0,0,0,0,0,0,0,14679387,706557,0,0,198730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224157,0,0,0,0,61316,0,0,2993118,1111164,2825453,5241587,0,0,2887038,0,0,208,0,0,0,0,0,0,0,0,0,20044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25798,20931,216989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65840,3/31/2022 0:00:00,20063,5/5/2022 1:07:45 PM,0,5543,0,4486604,0,4041808,4041808,0,0,0,0,206,1940927,11,150403,0,0,0,0,0,0,0,0,619,1200,0,0,0,865,0,0,0,0,0,0,1044,908,276,430,0,0,0,0,0,2911,0,0,0,0,0,0,0,0,3970087,172733,0,0,28249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36278,0,0,0,0,8320,0,0,0,0,11478,71721,0,0,260832,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3202,2409,12905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65841,3/31/2022 0:00:00,20064,4/19/2022 5:03:00 AM,0,4381,0,7376511,0,6029658,6029658,0,0,0,0,173,2323231,22,405842,0,0,0,0,0,0,0,0,595,1500,0,0,0,1474,0,0,0,0,0,0,0,983,333,595,0,300,0,0,0,11467,0,0,0,0,0,0,0,0,6029658,155506,0,0,36247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58470,0,0,0,0,5718,0,0,0,0,0,0,0,0,1174162,0,0,80,0,0,0,0,0,0,0,0,0,17909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65842,3/31/2022 0:00:00,20065,5/5/2022 3:46:33 PM,97597,7985,0,14349625,0,13098458,13098458,0,4720,4790,0,612,3246654,28,226668,12046,0,0,0,0,0,0,0,1799,3500,0,6000,0,4779,0,0,0,0,0,0,1058,832,344,463,18474,4677,0,0,0,-10125,0,0,0,0,0,0,0,0,13098458,295259,0,0,83629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121721,0,0,0,0,30724,0,0,0,0,0,0,0,0,1035868,0,0,185,0,0,0,0,0,0,0,0,0,23628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52864,24007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65843,3/31/2022 0:00:00,20066,5/19/2022 12:05:49 AM,0,15704,0,42824972,0,37542903,37542903,0,107248,0,0,109891,17468238,14719,1014160,125098,0,0,0,0,0,0,0,2312,2500,0,5670,0,7987,0,0,0,0,0,0,890,1090,250,490,10926,2891,0,0,0,0,0,0,0,0,0,0,0,0,32881819,0,0,0,277513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338097,0,0,0,0,79228,0,0,2259695,0,259212,1306658,1094731,0,5214937,0,0,67680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30227,35134,228772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65856,3/31/2022 0:00:00,20079,5/18/2022 12:06:16 AM,13134693,5132474,0,2924495518,3744000,2501612877,2501612877,0,4558041,2184786,1673511,178804,2532256661,54084,861468546,12238635,0,0,0,0,0,0,0,240898,11418826,0,2984254,9682,1338468,0,0,0,0,0,0,1199,949,327,327,1849628,298100,0,0,0,13438507,0,0,0,0,0,0,0,0,863507174,0,0,0,22031820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24546947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22205277,0,0,0,0,117356436,3744000,0,807902374,71895628,138501970,217332595,484195075,0,287593986,0,0,87827,0,0,0,0,0,0,0,0,0,11239867,0,538252,0,0,0,0,0,0,0,0,0,0,163213536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5390623,41027,13787078,0,0,0,0,0,3244884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65861,3/31/2022 0:00:00,20084,5/13/2022 12:02:50 AM,14538624,1169275,0,646382345,0,579734459,579734459,0,492452,9165,0,10152,463967686,493,40484323,1213490,0,0,0,0,0,0,0,39626,884157,0,30000,0,38665,0,0,0,0,0,0,0,1250,256,369,35558,34636,0,0,0,1191869,0,0,0,0,0,0,0,0,207970129,10285821,0,0,4693982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3140471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4925846,0,0,0,0,5949626,0,0,251103956,9488161,37126169,50584560,56664394,0,60467593,0,0,5199,0,0,0,0,0,0,0,0,0,1051003,0,0,0,0,0,0,0,0,0,0,0,0,56930051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170371,143713,13711208,0,0,0,0,0,8390928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65862,3/31/2022 0:00:00,20085,4/9/2022 12:02:34 AM,0,20469,0,8161253,0,6677806,6677806,0,0,0,0,227,2117474,28,154160,0,0,0,0,0,0,0,0,757,790,0,0,0,8151,0,0,0,0,0,0,0,995,290,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6677806,162229,0,0,45519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62598,0,0,0,0,6915,0,0,0,0,0,0,0,0,1314303,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65874,3/31/2022 0:00:00,20097,4/24/2022 12:02:23 AM,0,635,0,1958266,0,1568478,1568478,0,0,11835,7152,140,749348,23,130300,24059,0,0,0,0,0,0,0,390,600,0,0,0,1903,0,0,0,0,0,0,0,500,500,400,0,300,0,0,0,0,0,0,0,0,0,0,0,0,1568478,19332,0,0,7766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14662,0,0,0,0,301,0,0,0,0,0,0,0,0,370155,0,0,49,0,0,0,0,0,0,0,0,0,26488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65896,3/31/2022 0:00:00,20119,5/7/2022 12:02:56 AM,0,0,0,447845,0,412011,412011,0,0,0,0,35,296968,4,38750,0,0,0,0,0,0,0,0,119,212,0,0,0,280,0,0,0,0,0,0,0,699,199,399,0,0,0,0,0,312,0,0,0,0,0,0,0,0,412011,6741,0,0,1679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4424,0,0,0,0,0,0,0,0,0,0,0,0,0,28781,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65905,3/31/2022 0:00:00,20128,4/8/2022 12:01:59 AM,0,20925,0,6868467,0,4247638,4247638,0,0,0,0,229,2649567,8,113174,0,0,0,0,0,0,0,0,682,900,0,0,0,2527,0,0,0,0,0,0,0,675,175,185,7615,566,0,0,0,0,0,0,0,0,0,0,0,0,4134458,507435,0,0,43185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43029,0,0,0,0,57,0,0,90588,0,22592,22592,0,0,2099740,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4009,0,24728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65906,3/31/2022 0:00:00,20129,4/29/2022 5:00:42 AM,0,0,0,2204974,0,1823469,1823469,0,13228,0,0,168,1255919,26,178917,13228,0,0,0,0,0,0,0,442,600,0,0,0,0,0,0,0,0,0,0,0,1290,450,550,0,1100,0,0,0,2643,0,0,0,0,0,0,0,0,1823469,193494,0,0,20309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16935,0,0,0,0,6801,0,0,0,0,0,0,0,0,178567,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65932,3/31/2022 0:00:00,20155,4/30/2022 5:04:13 AM,1784192,165123,0,65047647,0,56686052,57430052,0,0,43413,0,13578,31972500,108,3455753,206730,0,0,0,0,0,0,0,12024,1000000,0,48878,0,14821,0,0,0,0,0,1,780,850,225,250,53637,10569,0,0,0,-27504,757038,0,0,0,0,0,0,0,31245886,1116000,0,0,668662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482949,0,0,0,0,2121421,0,744000,3254794,0,3460881,15013062,4442203,0,4214339,0,0,331,0,0,0,0,0,0,0,0,0,119917,0,10917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143451,47848,2514624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65954,3/31/2022 0:00:00,20177,5/17/2022 12:05:59 AM,0,16872,0,41053341,0,37789274,37789274,0,3645,9455,0,315,7529500,28,511490,13100,0,0,0,0,0,0,0,2524,5000,0,-679,0,34655,0,0,0,0,0,0,0,920,282,320,0,600,0,0,0,0,1055347,0,0,0,0,0,0,0,11184181,260967,0,0,148020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348766,0,0,0,0,41276,0,0,2745357,5619016,2389772,3658465,13526908,0,2961824,0,0,106,0,0,0,0,0,0,0,0,0,58081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9454,53726,88571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65955,3/31/2022 0:00:00,20178,4/20/2022 12:02:38 AM,737476,99913,0,49460969,0,39362601,39362601,0,4536,0,0,1532,30688864,105,2972878,6575,0,0,0,0,0,0,0,3567,556066,0,0,0,9350,0,0,0,0,0,0,940,890,210,230,0,6013,0,0,0,41981,0,0,0,0,0,0,0,0,29433130,4120897,0,0,358135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328933,0,0,0,0,114877,5000000,0,7895171,680058,1139093,1296165,0,0,788673,0,0,451,0,0,0,0,0,0,0,0,0,11208,0,7496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43726,6582,355537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65988,3/31/2022 0:00:00,20211,4/29/2022 5:07:00 AM,1015694,71114,0,27849442,0,25388577,25717886,0,31355,12945,5743,54297,14465834,142,1386104,66020,0,0,0,0,0,0,0,3719,66475,0,-332,0,2471,0,0,0,0,0,4,909,1115,268,721,8856,7809,0,0,0,31680,237676,0,0,0,0,0,0,0,19311954,0,0,0,301621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228140,0,0,0,0,111329,0,329309,5281683,0,291049,291049,266215,0,1988517,0,0,31046,0,0,0,0,0,0,0,0,0,39505,0,6925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28607,3258,248101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65995,3/31/2022 0:00:00,20218,4/19/2022 5:02:21 AM,0,779,0,3142002,0,2778748,2778748,0,8346,0,0,174,1991849,12,247239,11611,0,0,0,0,0,0,0,567,1000,0,0,0,1658,0,0,0,0,0,0,0,999,199,429,0,0,0,0,0,5174,0,0,0,0,0,0,0,0,2778748,64824,0,0,13567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26407,0,0,0,0,4831,0,0,0,0,0,0,0,0,286943,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66002,3/31/2022 0:00:00,20225,5/18/2022 12:05:35 AM,0,138216,0,25833124,0,23319802,23319802,0,1249,0,1644,463,4070567,46,542934,7414,0,0,0,0,0,0,0,2537,4500,0,0,0,2934,0,0,0,0,0,0,0,917,544,573,0,2632,0,0,0,0,0,0,0,0,0,0,0,0,17935213,271718,0,0,185788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199641,0,0,0,0,31355,0,0,4224329,0,803779,1160260,0,0,2208260,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4682,276477,1870000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
