"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_RB0026","ACCT_RB0027","ACCT_RB0028","ACCT_RB0029","ACCT_RB0030","ACCT_RB0031","ACCT_RB0032","ACCT_RB0033","ACCT_RB0034","ACCT_RB0035","ACCT_RB0036","ACCT_RB0037","ACCT_RB0038","ACCT_RB0039","ACCT_RB0040","ACCT_RB0041","ACCT_RB0042","ACCT_RB0043","ACCT_RB0044","ACCT_RB0045","ACCT_RB0046","ACCT_RB0047","ACCT_RB0048","ACCT_RB0049","ACCT_RB0050","ACCT_RB0051","ACCT_RB0052","ACCT_RB0053","ACCT_RB0054","ACCT_RB0055","ACCT_RB0056","ACCT_RB0057","ACCT_RB0058","ACCT_RB0059","ACCT_RB0060","ACCT_RB0061","ACCT_RB0062","ACCT_RB0063","ACCT_RB0064","ACCT_RB0065","ACCT_RB0066","ACCT_RB0067","ACCT_RB0068","ACCT_RB0069","ACCT_RB0070","ACCT_RB0071","ACCT_RB0072","ACCT_RB0073","ACCT_RB0074","ACCT_RB0075","ACCT_RB0076","ACCT_RB0077","ACCT_RB0078","ACCT_RB0079","ACCT_RB0080","ACCT_RB0081","ACCT_RB0082","ACCT_RB0083","ACCT_RB0084","ACCT_RB0085","ACCT_RB0086","ACCT_RB0087","ACCT_RB0088","ACCT_RB0089","ACCT_RB0090","ACCT_RB0091","ACCT_RB0092","ACCT_RB0093","ACCT_RB0094","ACCT_RB0095","ACCT_RB0096","ACCT_RB0097","ACCT_RB0098","ACCT_RB0099","ACCT_RB0100","ACCT_RB0101","ACCT_RB0102","ACCT_RB0103","ACCT_RB0104","ACCT_RB0105","ACCT_RB0106","ACCT_RB0107","ACCT_RB0108","ACCT_RB0109","ACCT_RB0110","ACCT_RB0111","ACCT_RB0112","ACCT_RB0113","ACCT_RB0114","ACCT_RB0115","ACCT_RB0116","ACCT_RB0117","ACCT_RB0118","ACCT_RB0119","ACCT_RB0120","ACCT_RB0121","ACCT_RB0122","ACCT_RB0123","ACCT_RB0124","ACCT_RB0125","ACCT_RB0126","ACCT_RB0127","ACCT_RB0128","ACCT_RB0129","ACCT_RB0130","ACCT_RB0131","ACCT_RB0132","ACCT_RB0133","ACCT_RB0134","ACCT_RB0135","ACCT_RB0136","ACCT_RB0137","ACCT_RB0138","ACCT_RB0139","ACCT_RB0140","ACCT_RB0141","ACCT_RB0142","ACCT_RB0143","ACCT_RB0144","ACCT_RB0145","ACCT_RB0146","ACCT_RB0147","ACCT_RB0148","ACCT_RB0149","ACCT_RB0150","ACCT_RB0151","ACCT_RB0152","ACCT_RB0153","ACCT_RB0154","ACCT_RB0155","ACCT_RB0156","ACCT_RB0157","ACCT_RB0158","ACCT_RB0159","ACCT_RB0160","ACCT_RB0161","ACCT_RB0162","ACCT_RB0163","ACCT_RB0164","ACCT_RB0165","ACCT_RB0166","ACCT_RB0167","ACCT_RB0168","ACCT_RB0169","ACCT_RB0170","ACCT_RB0171","ACCT_RB0172","ACCT_RB0177","ACCT_RL0001","ACCT_RL0002","ACCT_RL0003","ACCT_RL0004","ACCT_RL0005","ACCT_RL0006","ACCT_RL0007","ACCT_RL0008","ACCT_RL0009","ACCT_RL0010","ACCT_RL0011","ACCT_RL0012","ACCT_RL0013","ACCT_RL0014","ACCT_RL0015","ACCT_RL0016","ACCT_RL0017","ACCT_RL0018","ACCT_RL0019","ACCT_RL0020","ACCT_RL0021","ACCT_RL0022","ACCT_RL0023","ACCT_RL0024","ACCT_RL0025","ACCT_RL0026","ACCT_RL0027","ACCT_RL0028","ACCT_RL0029","ACCT_RL0030","ACCT_RL0031","ACCT_RL0032","ACCT_RL0033","ACCT_RL0034","ACCT_RL0035","ACCT_RL0036","ACCT_RL0037","ACCT_RL0038","ACCT_RL0039","ACCT_RL0040","ACCT_RL0041","ACCT_RL0042","ACCT_RL0043","ACCT_RL0044","ACCT_RL0045","ACCT_RL0046","ACCT_RL0047","ACCT_RL0048","ACCT_RL0050","ACCT_SH0013","ACCT_SH0018","ACCT_SH0880","ACCT_SL0018","ACCT_SL0019","ACCT_SL0020","ACCT_SL0021","ACCT_SL0022","ACCT_SL0023","ACCT_SL0024","ACCT_SL0026","ACCT_SL0028","ACCT_SL0029","ACCT_SL0030","ACCT_SL0032","ACCT_SL0033","ACCT_SL0034","ACCT_SL0035","ACCT_LR0001","ACCT_LR0002","ACCT_LR0003","ACCT_LR0004","ACCT_LR0005","ACCT_LR0006","ACCT_LR0007","ACCT_LR0008"
1493,3/31/2022 0:00:00,732,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,1445115886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111512669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542661,1542661,674364311,0,-1542661,-1542661,0,0,0,0,0,65361637,0,16543611,16543611,0,0,0,0,0,0,0,2342094311,15000950,15000950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2342094311,0,0,1542661,911,368411776,52522092,746,107192220,1013000,27,7044577,1493000,0,0,0,149,10951662,0,493600235,55028092,454,28121757,2279250,0,0,0,0,0,0,838,42672311,14677200,70794068,16956450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3125,564394303,71984542,53550650,1947084927,1947084927,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,1,191774722,818,0,0,0,0,0
1499,3/31/2022 0:00:00,735,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,24658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7590190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79281,79281,8966972,0,-79281,-79281,0,0,0,0,0,827612,0,351072,351072,0,0,0,0,0,0,0,45153761,271791,271791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45153761,0,0,79281,13,1217421,0,7,237265,0,0,0,0,0,0,0,0,0,0,1454686,0,1,1377,0,0,0,0,0,0,0,0,0,0,1377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1456063,0,0,40808515,40808515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,3/31/2022 0:00:00,741,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,70816282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85327421,0,0,0,0,0,0,0,289178,0,0,0,0,0,0,0,0,236572,236572,200969066,0,-236572,-236572,0,0,0,0,0,22064513,0,2961947,2961947,0,0,0,0,0,0,0,360539662,2725375,2725375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360539662,0,0,236572,0,0,0,461,36182694,1960395,361,54606427,4606796,79,6873402,294,200,11885747,1549248,109548270,8116733,71,2091926,239280,0,0,0,0,0,0,138,3948843,543534,6040769,782814,1,40530,0,0,0,0,0,0,0,0,0,0,40530,0,1311,115629569,8899547,28031506,326568595,326568595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520,3/31/2022 0:00:00,743,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,92710216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863159423,0,0,0,0,0,0,0,171917784,0,0,0,0,0,0,-424832,0,11423648,11423648,1508552019,-424832,-11423648,-11423648,0,0,0,0,0,86251019,0,17516278,17516278,0,0,0,0,0,0,0,2407660446,6092630,6092630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2407660446,0,0,11423648,1193,209477385,29275125,914,64755306,5008850,29,3026681,809021,137,18975261,2843588,640,127903248,17729250,424137881,55665834,320,12734968,1112650,0,0,0,0,0,0,1401,47600778,1374616008,60335746,1375728658,447,28886150,5037022,0,0,0,7,180392,0,11,206765,290500,29273307,5327522,5099,513746934,1436722014,187905536,2117648185,2117648185,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,1,96722485,401,0,0,0,0,0
1524,3/31/2022 0:00:00,744,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1437907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9510,9510,1428397,0,-9510,-9510,0,0,0,0,0,93994,0,19174,19174,0,0,0,0,0,0,0,2310403,9664,9664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310403,0,0,9510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1923513,1923513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1542,3/31/2022 0:00:00,753,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,25815178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34067997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72540,72540,35359175,0,-72540,-72540,0,0,0,0,0,4092422,0,715546,715546,0,0,0,0,0,0,0,82369315,643006,643006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82369315,0,0,72540,4,128345,0,1,142097,0,0,0,0,0,0,0,0,0,0,270442,0,0,0,0,0,0,0,0,0,0,56,1093276,0,1093276,0,117,3834885,65490,0,0,0,0,0,0,0,0,0,3834885,65490,178,5198603,65490,1497955,71086173,71086173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1546,3/31/2022 0:00:00,755,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,54977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9043,9043,224538,0,-9043,-9043,0,0,0,0,0,10229,0,3553,3553,0,0,0,0,0,0,0,468947,-5490,-5490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468947,0,0,9043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393661,393661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558,3/31/2022 0:00:00,761,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,2257393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91116006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557553,557553,90558453,0,-557553,-557553,0,0,0,0,0,8040629,0,1170702,1170702,0,0,0,0,0,0,0,132568885,613149,613149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132568885,0,0,557553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121870910,121870910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,3/31/2022 0:00:00,771,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,27814303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53067985,0,0,0,0,0,0,0,35378009,0,0,0,0,0,0,0,0,767494,767494,130498083,0,-767494,-767494,0,0,0,0,0,12533491,0,1581030,1581030,0,0,0,0,0,0,0,195160501,813536,813536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195160501,0,0,767494,121,21434755,0,190,15098498,2256073,12,3108769,127907,4,1769001,1362671,8,608886,0,42019909,3746651,12,799674,39586,0,0,0,0,0,0,0,0,0,799674,39586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,42819583,3786237,3897860,147083748,180149069,33065321,56,1100633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1599,3/31/2022 0:00:00,778,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,1406342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7804,7804,901117,0,-7804,-7804,0,0,0,0,0,159192,0,38030,38030,0,0,0,0,0,0,0,5146355,30226,30226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5146355,0,0,7804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4627552,4627552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,3/31/2022 0:00:00,780,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,1330246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32966,32966,825884,0,-32966,-32966,0,0,0,0,0,38699,0,17530,17530,0,0,0,0,0,0,0,3460147,-15436,-15436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3460147,0,0,32966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2707483,2707483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,3/31/2022 0:00:00,784,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,13284903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25551343,0,0,0,0,0,0,0,179084,0,0,0,0,0,0,0,0,267076,267076,43727176,0,-267076,-267076,0,0,0,0,0,3275758,0,1307693,1307693,0,0,0,0,0,0,0,160168211,1040617,1040617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160168211,0,0,267076,25,3163000,0,20,6325642,1093500,18,1523256,231200,0,0,0,10,1627794,0,12639692,1324700,0,0,0,0,0,0,0,0,0,83,5624132,529419,5624132,529419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,18263824,1854119,0,145533261,145533261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,3/31/2022 0:00:00,792,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,122881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13982307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470679,470679,21586066,0,-470679,-470679,0,0,0,0,0,991469,0,257090,257090,0,0,0,0,0,0,0,38263044,-213589,-213589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38263044,0,0,470679,0,0,0,232,8074438,342402,0,0,0,0,0,0,0,0,0,8074438,342402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,8074438,342402,0,30588137,30588137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,3/31/2022 0:00:00,803,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,93584701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051337602,0,0,0,0,0,0,0,142388898,0,0,0,0,0,0,-79311408,0,20037523,20037523,1752371043,-79311408,-20037523,-20037523,0,0,0,0,0,-12891949,0,15842325,15842325,0,0,0,0,0,0,0,2302531229,-4195198,-4195198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2302531229,0,0,20037523,757,114614629,34308827,3184,241913456,20951671,35,10207632,1396500,57,10617822,938000,778,41014360,4098928,418367899,61693926,1016,25483700,0,0,0,0,773,28832202,6965476,914,26686857,5332259,81002759,12297735,0,0,0,0,0,0,33,5241996,3492428,51,1386771,0,6628767,3492428,7598,505999425,77484089,124648260,2061414646,2061414646,0,12906,85523958,0,0,0,0,83,0,83,18631624,4269,0,0,0,0,1,300263984,1304,0,0,0,0,0
1646,3/31/2022 0:00:00,805,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,6785000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4170226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49861,49861,5686632,0,-49861,-49861,0,0,0,0,0,224817,0,121292,121292,0,0,0,0,0,0,0,13918176,71431,71431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13918176,0,0,49861,35,1379574,1379574,0,0,0,0,0,0,0,0,0,0,0,0,1379574,1379574,9,186693,186693,0,0,0,0,0,0,0,0,0,186693,186693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1566267,1566267,0,12345207,12345207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,3/31/2022 0:00:00,812,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,4851441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29673542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200170,200170,43365713,0,-200170,-200170,0,0,0,0,0,1608327,0,641245,641245,0,0,0,0,0,0,0,71840780,441075,441075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71840780,0,0,200170,1,141636,0,191,13204032,1337074,0,0,0,0,0,0,0,0,0,13345668,1337074,22,546674,220790,0,0,0,0,0,0,0,0,0,546674,220790,0,0,0,0,0,0,0,0,0,69,1815484,0,1815484,0,283,15707826,1557864,2699452,66191298,66191298,0,18957,5273940,132,177872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,3/31/2022 0:00:00,813,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,226921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2573,2573,102731,0,-2573,-2573,0,0,0,0,0,5874,0,4135,4135,0,0,0,0,0,0,0,414209,1562,1562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414209,0,0,2573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360852,360852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,3/31/2022 0:00:00,816,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3320,3320,141899,0,-3320,-3320,0,0,0,0,0,8117,0,3753,3753,0,0,0,0,0,0,0,513662,433,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513662,0,0,3320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398383,398383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,3/31/2022 0:00:00,817,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,3774510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2818509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16379,16379,5549156,0,-16379,-16379,0,0,0,0,0,100000,0,65112,65112,0,0,0,0,0,0,0,9519487,48733,48733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9519487,0,0,16379,5,400786,275000,0,0,0,0,0,0,0,0,0,0,0,0,400786,275000,56,2346240,336922,0,0,0,0,0,0,0,0,0,2346240,336922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2747026,611922,0,7678402,7678402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1682,3/31/2022 0:00:00,820,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,108720642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435179944,0,0,0,0,0,0,0,484919626,0,0,0,0,0,0,-18094993,0,4235033,4235033,2403577067,-18094993,-4235033,-4235033,0,0,0,0,0,251895423,0,31856869,31856869,0,0,0,0,0,0,0,2965251262,27621836,27621836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2965251262,0,0,4235033,2022,416271811,145824468,6444,455474331,80649861,2317,425206335,82061239,463,91277272,6311121,96,8280861,315000,1396510610,315161689,1221,37603428,4988237,0,0,0,0,0,0,2204,35503499,10560407,73106927,15548644,4,145095,47125,9,208805,0,0,0,0,1,16140,0,370040,47125,14781,1469987577,330757458,146240898,2431235634,2454497989,23262355,1431,14921036,0,0,511,99956172,795,0,639,166261867,13919,8595,210819181,79126,1265082026,1,427121649,1440,0,0,12475501,42,0
1706,3/31/2022 0:00:00,829,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,6641000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2989582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44111,44111,7177429,0,-44111,-44111,0,0,0,0,0,944799,0,252630,252630,0,0,0,0,0,0,0,31288800,208519,208519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31288800,0,0,44111,1,80720,0,38,3255491,0,0,0,0,0,0,0,0,0,0,3336211,0,27,866611,50000,0,0,0,0,0,0,2,29135,0,895746,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,4231957,50000,726971,28475129,28475129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717,3/31/2022 0:00:00,834,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,355645847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45856882,0,0,0,0,0,0,0,5068794,0,0,0,0,0,0,-3694977,0,3898706,3898706,356675833,-3694977,-3898706,-3898706,0,0,0,0,0,27130217,0,7425373,7425373,0,0,0,0,0,0,0,915083386,3526667,3526667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915083386,0,0,3898706,112,22566895,20655350,82,17939969,5705850,314,109495912,10662800,267,140582363,10126600,6,888562,0,291473701,47150600,4,169096,0,66,2659873,0,213,11651216,1118619,0,0,0,14480185,1118619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064,305953886,48269219,159702547,818526617,818621418,94801,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
