"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_LQ0018","ACCT_LQ0019","ACCT_LQ0020","ACCT_LQ0021","ACCT_LQ0022","ACCT_LQ0023","ACCT_LQ0024","ACCT_LQ0025","ACCT_LQ0026","ACCT_LQ0027","ACCT_LQ0028","ACCT_LQ0029","ACCT_LQ0030","ACCT_LQ0034","ACCT_LQ0035","ACCT_LQ0038","ACCT_LQ0039","ACCT_LQ0040","ACCT_LQ0042","ACCT_LQ0043","ACCT_LQ0044","ACCT_LQ0045","ACCT_LQ0046","ACCT_LQ0047","ACCT_LQ0052","ACCT_LQ0053","ACCT_LQ0056","ACCT_LQ0059","ACCT_LQ0860","ACCT_NV0001","ACCT_NV0002","ACCT_NV0003","ACCT_NV0004","ACCT_NV0013","ACCT_NV0014","ACCT_NV0015","ACCT_NV0016","ACCT_NV0017","ACCT_NV0018","ACCT_NV0019","ACCT_NV0020","ACCT_NV0021","ACCT_NV0022","ACCT_NV0023","ACCT_NV0024","ACCT_NV0025","ACCT_NV0026","ACCT_NV0027","ACCT_NV0028","ACCT_NV0029","ACCT_NV0030","ACCT_NV0031","ACCT_NV0032","ACCT_NV0033","ACCT_NV0034","ACCT_NV0035","ACCT_NV0036","ACCT_NV0037","ACCT_NV0038","ACCT_NV0039","ACCT_NV0040","ACCT_NV0041","ACCT_NV0042","ACCT_NV0043","ACCT_NV0044","ACCT_NV0045","ACCT_NV0046","ACCT_NV0047","ACCT_NV0048","ACCT_NV0049","ACCT_NV0050","ACCT_NV0051","ACCT_NV0052","ACCT_NV0053","ACCT_NV0054","ACCT_NV0055","ACCT_NV0056","ACCT_NV0057","ACCT_NV0058","ACCT_NV0059","ACCT_NV0060","ACCT_NV0061","ACCT_NV0062","ACCT_NV0063","ACCT_NV0064","ACCT_NV0065","ACCT_NV0066","ACCT_NV0067","ACCT_NV0068","ACCT_NV0069","ACCT_NV0070","ACCT_NV0071","ACCT_NV0072","ACCT_NV0073","ACCT_NV0074","ACCT_NV0075","ACCT_NV0076","ACCT_NV0077","ACCT_NV0078","ACCT_NV0079","ACCT_NV0080","ACCT_NV0081","ACCT_NV0083","ACCT_NV0084","ACCT_NV0087","ACCT_NV0088","ACCT_NV0089","ACCT_NV0090","ACCT_NV0091","ACCT_NV0092","ACCT_NV0093","ACCT_NV0094","ACCT_NV0095","ACCT_NV0096","ACCT_NV0097","ACCT_NV0098","ACCT_NV0099","ACCT_NV0100","ACCT_NV0101","ACCT_NV0102","ACCT_NV0103","ACCT_NV0104","ACCT_NV0105","ACCT_NV0106","ACCT_NV0107","ACCT_NV0108","ACCT_NV0109","ACCT_NV0110","ACCT_NV0111","ACCT_NV0112","ACCT_NV0113","ACCT_NV0114","ACCT_NV0115","ACCT_NV0116","ACCT_NV0122","ACCT_NV0128","ACCT_NV0134","ACCT_NV0140","ACCT_NV0141","ACCT_NV0142","ACCT_NV0143","ACCT_NV0144","ACCT_NV0145","ACCT_NV0146","ACCT_NV0153","ACCT_NV0154","ACCT_NV0155","ACCT_NV0156","ACCT_NV0157","ACCT_NV0158","ACCT_NV0159","ACCT_NV0160","ACCT_NV0161","ACCT_NV0162","ACCT_NV0169","ACCT_NV0170","ACCT_NV0172","ACCT_NV0173","ACCT_SL0036","ACCT_SL0037","ACCT_SL0038","ACCT_SL0039","ACCT_SL0041","ACCT_SL0043","ACCT_SL0045","ACCT_SL0047","ACCT_SL0049","ACCT_SL0051","ACCT_SL0053","ACCT_SL0055","ACCT_SL0056","ACCT_SL0057","ACCT_SL0058","ACCT_SL0059","ACCT_RB0001","ACCT_RB0002","ACCT_RB0003","ACCT_RB0004","ACCT_RB0005","ACCT_RB0006","ACCT_RB0007","ACCT_RB0008","ACCT_RB0009","ACCT_RB0010","ACCT_RB0011","ACCT_RB0012","ACCT_RB0013","ACCT_RB0014","ACCT_RB0015","ACCT_RB0016","ACCT_RB0017","ACCT_RB0018","ACCT_RB0019","ACCT_RB0020","ACCT_RB0021","ACCT_RB0022","ACCT_RB0023","ACCT_RB0024","ACCT_RB0025"
68616,3/31/2022 0:00:00,17429,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457638998,0,0,36430922,0,0,0,0,0,0,0,0,0,0,0,0,0,9733083,9706375,0,0,39819612,38610432,0,0,27083045,25865235,0,0,66902657,64475667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76635740,74182042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752541,498000,0,0,0,1250541,0,0,74182042,0,0,3773204,0,0,0,3773204,21411182,24403180,26187957,7203468,0,79205787,0,0,0,0,0,3967775,0,0,1235982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48380641,1382646,0,0,1382646,0,0,0,3650016,46113271,0,46113271,0,0,0,0,0,0,0,0,0,0,0,0,0
68617,3/31/2022 0:00:00,8703,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616584,608926,0,0,616584,608926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12431000,19631000,9543000,0,0,41605000,0,0,0,616584,0,787611,0,0,0,787611,12439195,21027000,9543000,0,0,43009195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21400793,415275,0,0,415275,0,0,0,1641584,20174484,0,20174484,0,0,0,0,0,0,0,0,0,0,0,0,0
68620,3/31/2022 0:00:00,13788,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3250000,3250000,0,0,0,0,0,0,3250000,3250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4938000,8388000,7721000,499000,0,21546000,0,0,0,3250000,0,0,0,0,54130,54130,4938000,9388000,9471000,999000,54130,24850130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4686427,41546,0,0,41546,0,0,0,352894,4375079,0,4375079,0,0,0,0,0,0,0,0,0,0,0,0,0
68622,3/31/2022 0:00:00,6398,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4911631,4511291,0,0,0,0,0,0,4911631,4511291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4070000,3993928,0,0,0,0,0,0,4070000,4911631,4511291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10824000,11468000,3185000,0,0,25477000,0,0,4511292,4070000,0,87958,0,0,0,87958,11559000,13910958,5253561,832845,2589886,34146250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6266117,291251,0,0,291251,0,0,0,661611,5895757,0,5895757,0,0,0,0,0,0,0,0,0,0,0,0,0
68623,3/31/2022 0:00:00,1919,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91476476,0,91476476,0,0,0,0,0,20622830,0,0,15000000,0,0,70091297,65912969,0,0,38412929,35281225,0,0,30554622,27645436,0,0,68967551,62926661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1736000,1703817,6203000,5920313,0,0,0,0,1736000,145261848,134759943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3433000,1493000,2984000,0,0,7910000,0,0,134759943,1736000,4060000,933652,0,0,0,4993652,8736959,18779857,48599768,73283011,0,149399595,0,0,0,0,528571,3268528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49728131,2371235,0,0,2371235,0,0,0,3628566,48470800,0,48470800,0,0,0,0,0,0,0,0,0,0,0,0,0
68628,3/31/2022 0:00:00,3444,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166800211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3374542,3327738,0,0,3374542,3327738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2205417,2016196,0,5579959,5343934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425000,0,0,0,0,425000,0,0,5343934,0,5773400,0,0,0,0,5773400,6422994,2295562,807582,2016196,0,11542334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225000,0,49888,0,0,0,0,0,68448808,2358866,0,0,2358866,0,0,0,5387618,65420056,0,65420056,0,0,0,0,0,0,0,0,0,0,0,0,0
68629,3/31/2022 0:00:00,2590,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50689250,0,26243215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8463000,996000,0,0,0,9459000,0,0,0,0,0,642364,0,0,0,642364,8463000,1638364,0,0,0,10101364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23840365,1539801,0,0,1539801,0,0,0,1730307,23649859,0,23649859,0,0,0,0,0,0,0,0,0,0,0,0,0
68631,3/31/2022 0:00:00,3326,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224398125,0,297394057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559362,515677,0,0,18681872,17531291,0,19241234,18046968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699504,0,0,699504,699504,270684,0,0,0,0,270684,699504,0,18046968,0,0,8201949,0,0,0,8201949,1145812,9652368,4476537,7395192,4549196,27219105,0,7834,0,7834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1457936,0,0,0,0,144828034,4088992,0,0,4088992,0,0,0,9539459,139377567,0,139377567,0,53917445,53914555,2890,0,0,18746472,0,0,0,0,18746472,0
68632,3/31/2022 0:00:00,520,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20072652,0,0,0,0,0,0,0,0,0,0,0,19722962,18428663,0,0,79498204,75722995,0,0,99221166,94151658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496000,496000,0,0,496000,99221166,94151658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19270572,19270572,19270572,0,0,0,0,0,0,19270572,0,94151658,496000,1022500,850700,0,0,0,1873200,44466825,7693925,34270712,29359968,0,115791430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1331195,2937461,141780,0,41784,0,0,0,110373552,6094060,0,0,6094060,0,0,0,7617131,108850481,0,108850481,0,120328513,120328513,0,0,0,113918230,113918230,0,0,0,0,0
68638,3/31/2022 0:00:00,8022,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15857458,15350008,0,0,189380680,180552810,0,0,205238138,195902818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205238138,195902818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21415198,14888919,7772628,249000,0,44325745,0,0,195902818,0,0,876486,0,0,0,876486,43282632,58479175,66917261,72425981,0,241105049,0,0,0,0,0,8731890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48823900,606000,0,0,606000,0,0,0,4465449,44964451,0,44964451,0,0,0,0,0,0,0,0,0,0,0,0,0
68639,3/31/2022 0:00:00,5046,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59701750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000,23895450,0,0,0,0,0,0,25000000,23895450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496000,248000,0,0,0,744000,0,0,0,25000000,0,0,0,0,119600,119600,496000,7748000,17500000,0,119600,25863600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18681588,636295,0,0,636295,0,0,0,2055358,17262525,0,17262525,0,0,0,0,0,0,0,0,0,0,0,0,0
68640,3/31/2022 0:00:00,952,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5939752,0,0,0,0,0,0,0,0,0,0,2500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4882000,249000,0,0,0,5131000,0,0,0,0,323400,0,0,0,0,323400,5205400,249000,0,0,0,5454400,0,0,0,0,0,0,0,0,0,0,90830,0,0,0,0,0,0,0,0,0,0,0,0,0,6192307,570685,0,0,570685,0,0,0,372546,6390446,0,6390446,0,0,0,0,0,0,0,0,0,0,0,0,0
68641,3/31/2022 0:00:00,3329,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000000,72227640,0,0,0,0,0,0,16000000,0,16000000,0,0,0,0,0,0,1500000,1416090,192701,190105,7696397,7247860,192701,190105,9196397,8663950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192701,9196397,8663950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000000,0,0,0,0,6000000,0,0,8663950,192701,0,1435300,0,0,0,1435300,6000000,1628001,2528662,6135288,0,16291951,0,0,0,0,0,4687702,0,0,0,0,0,0,0,0,0,0,1740455,0,0,0,35890,0,0,0,45583525,1351884,0,0,1351884,0,0,0,2808156,44127253,0,44127253,0,0,0,0,0,0,0,0,0,0,0,0,0
68643,3/31/2022 0:00:00,243,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121989088,0,0,0,0,0,0,0,0,0,0,0,35188373,33512709,0,0,90980199,86705821,0,0,126168572,120218530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,3002097,0,0,3740662,3710297,0,0,0,0,0,132909234,126930924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126930924,0,0,0,0,0,0,0,9335099,44073264,39014386,34508175,0,126930924,0,0,0,0,0,8247828,0,0,0,0,0,0,0,0,0,0,0,0,2821680,0,0,0,0,0,85137439,2442497,0,0,2442497,0,0,0,6718415,80861521,0,80861521,0,0,0,0,0,0,0,0,0,0,0,0,0
68645,3/31/2022 0:00:00,13171,WISe,0,0,0,0,103420,0,0,0,0,0,0,0,0,0,0,0,0,4462476300,0,2556667281,0,0,0,0,0,0,0,5862372723,50503782,0,0,396205585,384777052,0,0,467623055,452241018,0,0,1506401140,1402243006,0,0,1974024195,1854484024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15540000,15540000,0,0,15540000,2370229780,2239261076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529216954,529216954,529216954,2100000,0,0,0,0,2100000,529216954,0,2239261076,15540000,1863966,37129508,0,0,0,38993474,453909095,969696093,381255531,1014592945,5657840,2825111504,0,0,0,0,0,18718651,0,0,30081193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1289297664,136069074,0,0,136069074,0,0,0,123459684,1301907054,0,1301907054,0,1567028558,1464374109,102154449,500000,0,2784018030,525082341,1729718735,0,529216954,0,0
68646,3/31/2022 0:00:00,3815,WISE,0,0,0,0,0,0,0,0,0,0,0,0,1300000,0,0,0,0,0,40004769,42594255,0,0,0,21342148,0,0,40004769,20987609,40004769,0,0,15041685,14882344,0,0,43809180,41927331,0,0,69892719,66799946,0,0,113701899,108727277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45958155,44893176,0,0,31112000,31181216,0,0,46837989,44867246,0,252651728,244551259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244551259,0,0,0,2645800,0,0,2645800,37068974,89340437,97268863,23518785,0,247197059,0,0,0,0,1580000,251418,0,0,3775201,0,0,0,0,0,300000,0,1766667,0,0,0,2559476,0,0,0,89886217,4198156,0,0,4198156,0,0,0,6319356,87765017,0,87765017,0,0,0,0,0,0,0,0,0,0,0,0,0
68647,3/31/2022 0:00:00,8755,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84554570,0,105636159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17516857,16905465,0,0,15091708,14478638,0,0,32608565,31384103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25194000,25194000,0,0,0,0,0,57802565,56578103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3192000,10834000,2984000,0,0,17010000,0,0,39568551,0,0,1983127,0,0,0,1983127,5801849,30021267,19552284,3186278,0,58561678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29859574,651887,0,0,651887,0,0,0,3062696,27448765,0,27448765,0,0,0,0,0,0,0,0,0,0,0,0,0
68651,3/31/2022 0:00:00,14480,WISE,0,0,0,127857,2000,0,0,0,0,0,0,0,0,0,0,0,0,209334890,0,301053362,0,0,0,50000000,0,0,0,0,0,97739952,92699500,54090776,51929250,129992512,124019740,2940691,2810790,2544922,2478222,99396621,94268901,132537434,126497962,102337312,97079691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70599,64412,13047000,12441140,517232,494182,0,0,54352231,51511400,243324386,211368150,201078935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6014418,34604,2234680,8283702,8283702,4096798,7968000,1480000,0,0,13544798,8283702,0,201078934,243324386,0,4604166,0,0,1862390,6466556,43625018,164671605,225618209,30856815,7926729,472698376,0,209,52238,52447,0,1817567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12567630,9556174,61263,0,156050041,5570072,0,0,5570072,310855,388711,0,16487874,145132239,0,145132239,0,67673400,60601410,7071990,0,-3907400,448779623,142075918,234874747,70599,64996712,6761647,0
68653,3/31/2022 0:00:00,6260,WISE,0,0,0,0,618900,0,0,0,0,0,0,0,0,0,0,0,0,593584000,29500000,230944129,0,0,0,364422841,0,0,29500000,444704013,29500000,67708755,66433720,5001755,5019150,0,0,0,0,46548413,43439750,0,0,46548413,43439750,0,0,0,0,34008108,31697690,172598768,163650293,26940855,25493433,172598768,163650293,60948963,57191123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286855936,65950718,62210273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62210273,286855935,0,4677100,0,0,0,4677100,32057348,44149363,193610030,83926567,0,353743308,0,0,0,0,0,24116935,0,0,0,0,115522,0,0,0,0,0,11842639,0,0,0,0,0,0,0,129177689,7659395,0,0,7659395,0,0,0,12401043,124436041,0,124436041,0,70718188,70703672,14516,0,0,349066209,119276318,229789891,0,0,0,0
68656,3/31/2022 0:00:00,4497,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164294065,0,0,0,0,0,0,0,0,0,0,0,0,0,168424614,162381174,0,0,93178405,88926163,0,0,462225094,438365175,0,0,555403499,527291338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723828113,689672512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2342158,2342158,0,0,2528355,2528355,4870513,0,0,0,0,0,0,2528355,2342158,689672513,0,0,3106968,0,0,0,3106968,61658287,133937379,233904277,258599328,9550723,697649994,0,0,0,0,0,0,0,0,0,0,182193,0,0,0,0,0,0,0,0,0,0,0,0,0,224460859,7912530,0,0,7912530,0,0,0,16463426,215909963,0,215909963,0,0,0,0,0,0,0,0,0,0,0,0,0
68657,3/31/2022 0:00:00,424,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,0,89662092,130861655,0,0,10000000,0,0,0,104662092,0,0,0,0,0,0,0,0,50237972,46743133,0,0,0,0,0,0,50237972,46743133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000,400000,0,0,400000,50237972,46743133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2495149,2495149,11121818,0,6687262,17809080,20304229,0,0,0,0,0,0,17809080,2495149,45698283,400000,3766577,859662,0,0,0,4626239,4537373,8056089,8483101,30692809,19259379,71028751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73413580,2208925,0,0,2208925,0,0,0,7930091,67692414,0,67692414,0,0,0,0,0,0,0,0,0,0,0,0,0
68658,3/31/2022 0:00:00,4037,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000000,18000000,200464660,0,0,0,5021850,0,0,18000000,0,18000000,0,0,50646492,49739210,0,0,6041775,5984200,0,0,32825992,31255984,0,0,38867767,37240184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7637047,7548357,0,0,0,0,0,97151306,94527751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1736000,496000,248000,0,0,2480000,0,0,94527751,0,0,1853965,0,0,0,1853965,11285159,42585201,41609012,3382344,0,98861716,0,0,0,0,0,5799338,0,0,0,0,0,0,0,197076,0,0,0,0,0,0,123465,0,0,0,87555941,5772566,0,0,5772566,0,0,0,6996201,86332306,0,86332306,0,0,0,0,0,0,0,0,0,0,0,0,0
68659,3/31/2022 0:00:00,44,WISe,0,0,0,68583038,0,0,0,0,0,0,0,0,0,0,0,0,0,559268968,0,791378265,0,0,0,341227448,0,0,0,0,0,79585374,75423200,0,0,261038540,249917150,1251587,1243276,0,0,0,0,261038540,249917150,1251587,1243276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335387,371609,0,0,0,0,0,0,0,0,0,0,335387,371609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340623914,1586974,1614885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1614885,340623914,0,2108000,0,0,0,2108000,31,233111572,109633413,13581,1588202,344346799,0,0,0,0,0,24533961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202171767,9086358,0,0,9086358,0,0,0,20171066,191087059,0,191087059,0,320047553,320047553,0,0,0,342238799,80327101,261551346,0,360352,0,0
68660,3/31/2022 0:00:00,5605,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210669302,0,324626730,0,0,0,247450298,0,0,0,0,0,0,0,82581220,78326930,0,0,10914642,10836791,0,0,233314048,218924197,0,0,244228690,229760988,0,0,0,0,0,0,1839673,1794557,0,0,1839673,1794557,0,0,313095830,304399967,0,0,15230892,13992035,0,0,59539429,59897579,0,0,387866151,378289581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225518474,209518710,0,0,3256382,3265100,0,0,4000000,3934628,0,949290590,904890494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248000,0,0,0,248000,0,0,904890494,0,127851127,14641433,0,10000000,17269853,169762413,446400300,178347868,57571362,339844433,52736944,1074900907,0,-51244,0,-51244,0,10020453,0,0,0,0,737050,0,0,0,82945,0,0,0,0,0,0,0,0,0,279423440,19232942,0,0,19232942,0,0,0,23522680,275133702,0,275133702,0,0,0,0,0,0,0,0,0,0,0,0,0
