"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003","ACCT_IS0020","ACCT_IS0026","ACCT_IS0046","ACCT_IS0047"
64222,3/31/2021 0:00:00,18450,0,0,8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10297355,0,0,0,0,0,0,0,0,,0,11845748,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
64231,3/31/2021 0:00:00,18459,21581000,7913125,1164523,380066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3040318,16561280,1999500,0,21601098,6696000,6695000,8190000,0,0,21581000,428805,-215420,0,0,0,0,0,0,0,0,0,0,0,94933724,0,0,0,0,0,0,0,0,,0,102004708,0,0,0,0,0,0,0,0,0,0,0,248317,0,0,0
64232,3/31/2021 0:00:00,18460,0,9851262,397802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44582565,0,0,0,0,0,0,0,0,,0,49152383,0,0,0,0,0,0,0,0,0,0,0,31244,0,0,0
64234,3/31/2021 0:00:00,18462,0,0,849552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1435460,5926321,4871729,2579587,0,14813097,0,0,0,0,0,0,0,229096,0,0,0,0,0,0,0,0,0,0,0,57862629,0,0,0,0,0,0,0,0,,0,63880733,0,0,0,0,0,0,0,0,0,0,0,19524,0,0,0
64235,3/31/2021 0:00:00,18463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3154660,0,0,0,0,0,0,0,0,,0,3809763,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0
64240,3/31/2021 0:00:00,18468,0,0,75259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44555,0,0,0,0,0,0,0,0,0,0,0,0,12432694,0,0,0,0,0,0,0,0,,0,13526789,0,0,0,0,0,0,0,0,0,0,0,2837,0,0,0
64242,3/31/2021 0:00:00,18470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9304848,0,0,0,0,0,0,0,0,,0,10738329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64252,3/31/2021 0:00:00,18480,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451016,0,0,0,0,0,0,0,0,,0,500088,0,0,0,0,0,0,0,0,0,0,0,-89,0,0,0
64267,3/31/2021 0:00:00,18495,6674000,0,29179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1249000,4026000,1399000,0,0,6674000,0,0,0,0,0,0,0,0,0,0,0,0,0,17041071,0,0,0,0,0,0,0,0,,0,18935727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64269,3/31/2021 0:00:00,18497,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659800,0,0,0,0,0,0,0,0,,0,2177211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64271,3/31/2021 0:00:00,18499,1665461,0,770007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1141331,470000,0,0,54130,1665461,1065095,0,0,0,0,0,0,0,0,0,0,0,0,247923113,0,0,0,0,0,0,0,0,,0,272580913,0,0,0,0,0,0,0,0,0,0,0,499118,0,0,0
64275,3/31/2021 0:00:00,18503,3975000,0,511957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988000,1489000,249000,249000,0,3975000,0,0,0,0,0,0,0,0,0,0,0,0,0,61835879,0,0,0,0,0,0,0,0,,0,69613711,12850,9616,0,0,0,0,0,0,0,0,0,80480,0,0,0
64281,3/31/2021 0:00:00,18509,1356307,14310037,752531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2870598,2501202,983383,906211,0,7261394,141037,369567,845703,0,0,1356307,145293,50076,0,0,0,0,0,0,0,0,0,0,0,73610505,0,0,0,0,0,0,0,0,,0,81024446,0,0,0,0,0,0,0,0,0,0,0,151235,0,0,0
64282,3/31/2021 0:00:00,18510,0,0,29427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7654726,0,0,0,0,0,0,0,0,,0,9344163,0,0,0,0,0,0,0,0,0,0,0,10487,0,0,0
64283,3/31/2021 0:00:00,18511,11828486,0,3114632,1464715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77849,1498511,2797395,1487924,0,5861679,2137000,4095486,3877000,1719000,0,11828486,459603,60722,0,0,0,0,0,0,0,0,0,0,0,315436968,41,756188,756188,0,0,0,41,756188,,0,345434974,0,0,0,0,0,0,0,0,0,0,0,950901,0,0,0
64287,3/31/2021 0:00:00,18515,0,0,1444240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517411,0,0,0,0,0,0,0,0,0,0,0,0,168194210,29,421389,415749,0,0,0,28,410109,,0,183105774,0,0,0,0,0,0,0,0,0,0,0,402671,0,0,0
64294,3/31/2021 0:00:00,18522,0,0,393520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21990926,0,0,0,0,0,0,0,0,,0,26611130,0,0,0,0,0,0,0,0,0,0,0,2181,0,0,0
64304,3/31/2021 0:00:00,18532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,6395194,0,0,0,0,0,0,0,0,,0,7441612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64323,3/31/2021 0:00:00,18551,2355000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805000,885000,665000,0,0,2355000,0,0,0,0,0,0,0,0,0,0,0,0,0,7405995,0,0,0,0,0,0,0,0,,0,8646731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64332,3/31/2021 0:00:00,18560,27500000,0,1665247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,22000000,3500000,0,27500000,56531,0,0,0,0,0,0,0,0,0,0,0,0,254229282,0,0,0,0,0,0,0,0,,0,279935961,0,0,0,0,0,0,0,0,0,0,0,328081,0,0,0
64340,3/31/2021 0:00:00,18568,0,0,166408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15897,0,0,0,0,0,0,0,0,0,0,0,0,9268417,0,0,0,0,0,0,0,0,,0,9957309,0,0,0,0,0,0,0,0,0,0,0,15474,0,0,0
64342,3/31/2021 0:00:00,18570,0,65338067,1407858,1530071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22962895,187852166,122809366,96646957,8717104,438988488,0,0,0,0,0,0,1242133,605825,0,0,0,0,0,0,0,0,0,0,0,968117813,0,0,0,0,0,0,0,0,,0,1085877128,0,0,0,0,0,0,0,0,0,0,0,997794,0,0,227906
64343,3/31/2021 0:00:00,18571,0,0,126367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14992187,0,0,0,0,0,0,0,0,,0,16465402,0,0,0,0,0,0,0,0,0,0,0,28732,0,0,0
64351,3/31/2021 0:00:00,18579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1946223,0,0,0,0,0,0,0,0,,0,2758648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64359,3/31/2021 0:00:00,18587,398000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,248000,0,0,0,398000,0,0,0,0,0,0,0,0,0,0,0,0,0,10220987,0,0,0,0,0,0,0,0,,0,11675019,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0
64361,3/31/2021 0:00:00,18589,4143000,26514457,784840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1351000,923000,1869000,0,0,4143000,67148,0,0,0,0,0,0,0,0,0,0,0,0,66657969,0,0,0,0,0,0,0,0,,0,76156128,0,0,0,0,0,0,0,0,0,0,0,68772,0,0,0
64380,3/31/2021 0:00:00,18608,0,0,934777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99286,0,0,0,0,0,0,0,0,0,0,0,0,60024285,0,0,0,0,0,0,0,0,,0,67236842,0,0,0,0,0,0,0,0,0,0,0,97167,0,0,0
64390,3/31/2021 0:00:00,18618,0,0,445746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29196142,0,0,0,0,0,0,0,0,,0,33590577,0,0,0,0,0,0,0,0,0,0,0,11184,0,0,0
64394,3/31/2021 0:00:00,18622,0,0,252410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42922,0,0,0,0,0,0,0,0,0,0,0,0,16465078,0,0,0,0,0,0,0,0,,0,18013023,0,0,0,0,0,0,0,0,0,0,0,22504,0,0,0
64397,3/31/2021 0:00:00,18625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5955290,0,0,0,0,0,0,0,0,,0,6539509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64408,3/31/2021 0:00:00,18636,2540725,0,493671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1579094,49864,0,911767,0,2540725,32408,0,0,0,0,0,0,0,0,0,0,0,0,68082693,18,798916,798916,0,0,0,18,798916,,0,76570375,0,0,0,0,0,0,0,0,0,0,0,16588,0,0,0
64412,3/31/2021 0:00:00,18640,0,51000,2794626,126283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2754231,0,0,0,2754231,0,0,0,0,0,0,89524,88731,0,0,0,0,0,0,0,0,0,0,0,99172079,0,0,0,0,0,0,0,0,,0,105600211,0,0,0,0,0,0,0,0,0,0,0,274660,0,0,0
64417,3/31/2021 0:00:00,18645,0,0,322421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31642,0,0,0,0,0,0,0,0,0,0,0,0,32137997,0,0,0,0,0,0,0,0,,0,36117025,0,0,0,0,0,0,0,0,0,0,0,34112,0,0,0
64418,3/31/2021 0:00:00,18646,0,513935871,32691975,12794496,0,0,0,0,0,0,101144700,0,101144700,0,0,0,0,0,0,34185839,72606364,34020143,69064138,2487847,212364331,0,0,0,0,0,0,13643825,-1648186,0,0,0,0,0,0,0,0,0,0,0,4897419503,660,15771384,15771384,0,0,0,660,15771384,,0,5447287353,0,0,0,0,0,0,0,0,0,0,0,10325490,0,-22528,-2500
64421,3/31/2021 0:00:00,18649,0,0,559403,0,0,0,0,0,0,87301,0,0,87301,0,0,0,0,0,0,4493395,3499108,0,0,0,7992503,0,0,0,0,0,0,173465,38472,0,0,0,0,0,0,0,0,0,0,0,48369843,0,0,0,0,0,0,0,0,,0,51810594,0,0,0,0,0,0,0,0,0,0,0,17512,0,0,0
64425,3/31/2021 0:00:00,18653,0,0,287386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790962,0,0,790962,0,0,0,0,0,0,0,-9038,0,0,0,0,0,0,0,0,0,0,0,21502344,0,0,0,0,0,0,0,0,,0,25012136,0,0,0,0,0,0,0,0,0,0,0,8879,0,0,0
64441,3/31/2021 0:00:00,18669,0,0,2206679,1287524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108458,0,0,0,0,0,0,0,0,0,0,0,0,369627413,0,0,0,0,0,0,0,0,,0,410292984,0,0,0,0,0,0,0,0,0,0,0,504315,0,0,0
64444,3/31/2021 0:00:00,18672,0,0,289047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26330227,31,399052,0,0,0,0,31,399052,,0,30825425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64460,3/31/2021 0:00:00,18688,0,0,94351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2080201,0,0,0,0,0,0,0,0,,0,2381528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64462,3/31/2021 0:00:00,18690,0,0,57343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5267125,0,0,0,0,0,0,0,0,,0,5822101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64464,3/31/2021 0:00:00,18692,0,0,392235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10322766,0,0,0,0,0,0,0,0,,0,11055823,0,0,0,0,0,0,0,0,0,0,0,1364,0,0,0
64471,3/31/2021 0:00:00,18699,0,80517292,4770766,990158,0,0,0,1275491,0,0,0,0,1275491,0,0,0,0,0,0,20888958,14690482,18176031,23108641,14018231,90882343,0,0,0,0,0,0,47429,-1458660,0,0,0,0,0,0,0,0,0,0,0,838432915,0,0,0,0,0,0,0,0,,0,946621635,0,0,0,0,0,0,0,0,0,0,0,916740,0,0,32457
64482,3/31/2021 0:00:00,18710,0,100887439,4888870,1540932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2503570,5310849,1039162,0,0,8853581,0,0,0,0,0,0,907382,225691,0,0,0,0,0,0,0,0,0,0,0,549818593,43,1638870,0,0,0,0,43,1638870,,0,599699232,0,0,0,0,0,0,0,0,0,0,0,633576,0,0,0
64503,3/31/2021 0:00:00,18731,1618133,0,280686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1618133,0,1618133,0,0,0,0,0,0,0,0,0,0,0,0,0,48123226,2,39544,39544,0,0,0,2,39544,,0,52966349,0,0,0,0,0,0,0,0,0,0,0,136907,0,0,0
64515,3/31/2021 0:00:00,18743,0,0,2019695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11673268,13503472,25129483,22983422,285852,73575497,0,0,0,0,0,0,151973,-360864,0,0,0,0,0,0,0,0,0,0,0,182549017,0,0,0,0,0,0,0,0,,0,197820082,0,0,0,0,0,0,0,0,0,0,0,44583,0,-4231,-15418
64518,3/31/2021 0:00:00,18746,100000,0,52390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,10048528,0,0,0,0,0,0,0,0,,0,11402762,0,0,0,0,0,0,0,0,0,0,0,1845,0,0,0
64521,3/31/2021 0:00:00,18749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1552311,0,0,0,0,0,0,0,0,,0,1746170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64528,3/31/2021 0:00:00,18756,0,0,252095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8101652,0,0,0,0,0,0,0,0,,0,9614492,0,0,0,0,0,0,0,0,0,0,0,7521,0,0,0
64531,3/31/2021 0:00:00,18759,6184307,69138552,1355712,20649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15654,0,0,0,0,15654,500000,500000,1934307,3250000,0,6184307,301584,169,0,0,0,0,0,0,0,0,0,0,0,204842430,0,0,0,0,0,0,0,0,,0,220396293,0,0,0,0,0,0,0,0,0,0,0,349641,0,0,0
64568,3/31/2021 0:00:00,18796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4001600,0,0,0,0,0,0,0,0,,0,4467727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64576,3/31/2021 0:00:00,18804,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676324,0,0,0,0,0,0,0,0,,0,768671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64578,3/31/2021 0:00:00,18806,0,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29310,0,0,0,0,0,0,0,0,0,0,0,0,6885050,0,0,0,0,0,0,0,0,,0,7448277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64593,3/31/2021 0:00:00,18821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1743248,0,0,0,0,0,0,0,0,,0,2389270,0,0,0,0,0,0,0,0,0,0,0,347,0,0,0
64594,3/31/2021 0:00:00,18822,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4544926,0,0,0,0,0,0,0,0,,0,6750682,0,0,0,0,0,0,0,0,0,0,0,1236,0,0,0
64598,3/31/2021 0:00:00,18826,5927669,0,6143100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7226084,19737667,14687955,14350887,3653484,59656077,2939669,2739000,249000,0,0,5927669,273063,170575,0,0,0,0,0,0,0,0,0,0,0,381869657,0,0,0,0,0,0,0,0,,0,416693549,0,0,0,0,0,0,0,0,0,0,0,837112,0,0,0
64603,3/31/2021 0:00:00,18831,0,0,310464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100432,0,0,0,0,0,0,0,0,0,0,0,0,16074226,0,0,0,0,0,0,0,0,,0,17974600,0,0,0,0,0,0,0,0,0,0,0,4173,0,0,0
64606,3/31/2021 0:00:00,18834,35380517,0,818876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38885206,44095169,56370750,61139882,0,200491007,14259000,11423517,9698000,0,0,35380517,184739,1467040,0,0,0,0,0,0,0,0,0,0,0,332132859,0,0,0,0,0,0,0,0,,0,391372593,0,0,0,0,0,0,0,0,0,0,0,294455,0,0,-254
64621,3/31/2021 0:00:00,18849,0,0,808280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11558,0,0,0,0,0,0,0,0,0,0,0,0,19056093,0,0,0,0,0,0,0,0,,0,20215033,0,0,0,0,0,0,0,0,0,0,0,33678,0,0,0
64644,3/31/2021 0:00:00,18872,0,0,70052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7697288,0,0,0,0,0,0,0,0,,0,8904313,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0
64645,3/31/2021 0:00:00,18873,0,0,79539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4811809,0,0,0,0,0,0,0,0,,0,7130309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64655,3/31/2021 0:00:00,18883,12922000,2999258,865286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1876000,7515000,3531000,0,0,12922000,218135,0,0,0,0,0,0,0,0,0,0,0,0,88599258,0,0,0,34,85221,82869,0,0,,0,97113417,0,0,0,0,0,0,0,0,0,0,0,207815,0,0,0
64660,3/31/2021 0:00:00,18888,0,0,122219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31179358,0,0,0,0,0,0,0,0,,0,35568837,0,0,0,0,0,0,0,0,0,0,0,693,0,0,0
64688,3/31/2021 0:00:00,18916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1479403,0,0,0,0,0,0,0,0,,0,4237402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64690,3/31/2021 0:00:00,18918,0,0,586710,105164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47788,0,0,0,0,0,0,0,0,0,0,0,0,29626518,64,504069,0,0,0,0,64,504069,,0,31725448,0,0,0,0,0,0,0,0,0,0,0,156277,0,0,0
64691,3/31/2021 0:00:00,18919,0,0,1315766,-157757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40511087,0,0,0,0,0,0,0,0,,0,45221342,0,0,0,0,0,0,0,0,0,0,0,51816,0,0,0
64703,3/31/2021 0:00:00,18931,6500000,0,138950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,4500000,0,0,6500000,0,0,0,0,0,0,0,0,0,0,0,0,0,50058542,0,0,0,0,0,0,0,0,,0,57208155,0,0,0,0,0,0,0,0,0,0,0,41140,0,0,0
64706,3/31/2021 0:00:00,18934,6114138,122605,731286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248000,2902204,2963934,0,0,6114138,84269,0,0,0,0,0,0,0,0,0,0,0,0,75446136,0,0,0,0,0,0,0,0,,0,81354356,0,0,0,0,0,0,0,0,0,0,0,117130,0,0,-1439
64708,3/31/2021 0:00:00,18936,0,0,65625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16047788,0,0,0,0,0,0,0,0,,0,18665749,0,0,0,0,0,0,0,0,0,0,0,2658,0,0,0
64709,3/31/2021 0:00:00,18937,0,0,18132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1273129,0,0,0,0,0,0,0,0,,0,1469351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64718,3/31/2021 0:00:00,18946,0,0,41997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95917,0,0,0,0,0,0,0,0,0,0,0,0,9821149,0,0,0,0,0,0,0,0,,0,10342066,0,0,0,0,0,0,0,0,0,0,0,489,0,0,0
64723,3/31/2021 0:00:00,18951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035519,0,0,0,0,0,0,0,0,,0,1169579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64731,3/31/2021 0:00:00,18959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760139,0,0,0,0,0,0,0,0,,0,981673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64746,3/31/2021 0:00:00,18974,0,0,163758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6770222,0,0,0,0,0,0,0,0,,0,7537657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64755,3/31/2021 0:00:00,18983,0,0,0,110976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13147233,0,0,0,0,0,0,0,0,,0,15542671,0,0,0,0,0,0,0,0,0,0,0,4205,0,0,0
64759,3/31/2021 0:00:00,18987,11421536,232992714,6270624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,11544338,2481475,0,0,14026383,3334597,8086939,0,0,0,11421536,993025,-34156,0,0,0,0,0,0,0,0,0,0,0,820357418,0,0,0,0,0,0,0,0,,0,908021374,0,0,0,0,0,0,0,0,0,0,0,1202531,0,0,0
64762,3/31/2021 0:00:00,18990,26769,0,29480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26769,0,0,0,26769,181207,0,0,0,0,0,0,0,0,0,0,0,0,15660778,8,128499,0,0,0,0,8,128499,,0,16927825,0,0,0,0,0,0,0,0,0,0,0,12007,0,0,0
64766,3/31/2021 0:00:00,18994,1655596,0,1700799,268184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556393,58871,500000,498893,41439,1655596,141380,0,0,0,0,0,0,0,0,0,0,0,0,140274942,0,0,0,0,0,0,0,0,,0,152921188,0,0,0,0,0,0,0,0,0,0,0,58634,0,0,0
