"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_NW0001","ACCT_NW0002","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003"
20890,3/31/2020 0:00:00,11219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127052,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
20891,3/31/2020 0:00:00,11220,0,0,225894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12773735,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
20921,3/31/2020 0:00:00,11244,0,0,431226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,41796716,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
20936,3/31/2020 0:00:00,11258,0,0,74862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9132207,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
20943,3/31/2020 0:00:00,11261,0,0,1952400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009045,2517270,0,789186,0,5315501,0,0,0,0,0,0,0,325300,0,0,0,0,0,0,0,0,0,120420743,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
20951,3/31/2020 0:00:00,11268,0,0,0,800152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2219756,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
20957,3/31/2020 0:00:00,11273,0,0,54082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23928,0,0,0,0,0,0,0,0,0,0,2221732,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
20972,3/31/2020 0:00:00,11283,0,18327942,3089531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2118920,4576756,1538113,1045563,0,9279352,0,0,0,0,0,0,0,196099,0,0,0,0,0,0,0,0,0,283175726,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
20974,3/31/2020 0:00:00,11285,0,1376936,328708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42315173,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
20990,3/31/2020 0:00:00,11295,0,0,181849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22902619,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
20995,3/31/2020 0:00:00,11298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334949,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21009,3/31/2020 0:00:00,11310,57574,8854700,495222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17549473,6038461,24563297,9281356,0,57432587,12390,45184,0,0,0,57574,0,847448,0,0,0,0,0,0,0,19525,0,116645665,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21012,3/31/2020 0:00:00,11311,0,0,2410662,-552447,0,0,0,0,0,774043,0,0,774043,0,0,0,0,0,0,2753515,6528963,7300891,10049571,2046835,28679775,0,0,0,0,0,0,17522,598800,-50957,0,0,0,0,0,-442,0,0,105666431,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21020,3/31/2020 0:00:00,11316,1490000,0,66623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646000,844000,0,0,0,1490000,0,0,0,0,0,0,0,0,0,0,0,6601031,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21026,3/31/2020 0:00:00,11322,0,0,561234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3258178,605314,6116849,4846278,14826619,0,0,0,0,0,0,0,88833,0,0,0,0,0,0,0,0,0,58748721,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21029,3/31/2020 0:00:00,11324,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,0,0,0,0,200000,0,0,0,0,0,0,0,0,0,0,0,4465577,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21044,3/31/2020 0:00:00,11336,0,0,400329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14691090,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21057,3/31/2020 0:00:00,11345,0,0,145093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4718581,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21070,3/31/2020 0:00:00,11355,0,0,609218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15827188,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21073,3/31/2020 0:00:00,11358,0,0,2788397,4792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740059,387476,0,0,1127535,0,0,0,0,0,0,0,46616,0,0,0,0,0,0,0,0,0,43139374,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21083,3/31/2020 0:00:00,11364,0,57728,3451401,370960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21558147,30649737,23128686,10423777,0,85760347,0,0,0,0,0,0,559579,1804959,0,0,0,0,0,0,0,0,0,265839132,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21100,3/31/2020 0:00:00,11376,611259,0,682615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,175961,425298,611259,68070,0,0,0,0,0,0,0,0,0,0,25195369,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21107,3/31/2020 0:00:00,11380,0,812919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10542892,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21109,3/31/2020 0:00:00,11382,6799758,3407103,15983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952758,2549000,2298000,0,0,6799758,0,0,0,0,0,0,0,0,0,0,0,18674862,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21111,3/31/2020 0:00:00,11384,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4120151,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21115,3/31/2020 0:00:00,11387,0,0,71606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17010163,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21126,3/31/2020 0:00:00,11395,0,0,156772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7834010,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21140,3/31/2020 0:00:00,11407,8341000,595227,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3189000,4252000,900000,0,0,8341000,0,0,0,0,0,0,0,0,0,100,0,22091963,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21144,3/31/2020 0:00:00,11411,0,0,189092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19858837,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21157,3/31/2020 0:00:00,11422,0,0,409326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18971057,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21161,3/31/2020 0:00:00,11425,0,0,42739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12916195,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21167,3/31/2020 0:00:00,11430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13488166,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21168,3/31/2020 0:00:00,11431,0,0,117271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25234643,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21190,3/31/2020 0:00:00,11447,0,0,17412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7820583,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21202,3/31/2020 0:00:00,11458,0,0,322659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15688667,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21204,3/31/2020 0:00:00,11460,0,0,61925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4412365,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21226,3/31/2020 0:00:00,11478,23494000,0,1861936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6113000,15640000,1741000,0,0,23494000,3237,0,0,0,0,0,0,0,0,0,0,52258820,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21231,3/31/2020 0:00:00,11483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168927,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21240,3/31/2020 0:00:00,11491,1075000,379828,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775000,300000,0,0,0,1075000,0,0,0,0,0,0,0,0,0,0,0,4069168,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21244,3/31/2020 0:00:00,11495,22497748,9045630,745450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3429000,6783000,9025748,3260000,0,22497748,0,0,0,0,0,0,0,0,0,0,0,72532694,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21268,3/31/2020 0:00:00,11510,249857,0,186508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249857,249857,0,0,0,0,0,0,0,0,0,0,0,22130550,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21279,3/31/2020 0:00:00,11519,0,0,735346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20197330,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21294,3/31/2020 0:00:00,11530,0,0,576296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21973508,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21297,3/31/2020 0:00:00,11532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110639,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21305,3/31/2020 0:00:00,11538,500000,0,1627345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,250000,0,500000,792462,0,0,0,0,0,0,0,0,0,0,77512468,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21319,3/31/2020 0:00:00,11552,0,0,347962,35653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18751159,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21326,3/31/2020 0:00:00,11558,5094507,3259620,635166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547257,3152259,1290717,104274,0,5094507,0,0,0,0,0,0,0,0,0,-134939,0,43094006,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21339,3/31/2020 0:00:00,11569,0,0,164976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101147,0,0,0,0,0,0,0,0,0,0,18261210,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21345,3/31/2020 0:00:00,11575,5244000,0,21043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100000,4144000,0,0,0,5244000,0,0,0,0,0,0,0,0,0,0,0,7439774,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21354,3/31/2020 0:00:00,11582,0,0,1361662,1606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279107,0,0,0,0,0,0,0,0,0,0,37361834,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21355,3/31/2020 0:00:00,11583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876416,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21367,3/31/2020 0:00:00,11593,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2509721,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21368,3/31/2020 0:00:00,11594,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2822596,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21383,3/31/2020 0:00:00,11606,0,0,1321950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54632786,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21393,3/31/2020 0:00:00,11613,100000,0,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,250130,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21413,3/31/2020 0:00:00,11633,0,0,1621583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671992,0,0,0,0,0,0,0,0,0,0,64095643,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21417,3/31/2020 0:00:00,11636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100036,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21440,3/31/2020 0:00:00,11655,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,211567,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21458,3/31/2020 0:00:00,11669,5506000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2390000,2330000,347000,439000,0,5506000,0,0,0,0,0,0,0,0,0,0,0,7881818,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21489,3/31/2020 0:00:00,11697,0,125773,137065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10803135,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21498,3/31/2020 0:00:00,11706,0,0,619433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22638156,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21499,3/31/2020 0:00:00,11707,0,0,67596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5912097,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21502,3/31/2020 0:00:00,11710,0,0,798859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64360340,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21507,3/31/2020 0:00:00,11715,0,0,311053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3743056,5995643,3486849,1444730,0,14670278,0,0,0,0,0,0,0,270128,0,0,0,0,0,0,0,0,0,73514879,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21508,3/31/2020 0:00:00,11716,0,286153,1193961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13280070,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21509,3/31/2020 0:00:00,11717,0,0,112216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10625806,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21511,3/31/2020 0:00:00,11719,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1248019,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21530,3/31/2020 0:00:00,11736,0,0,2170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5609263,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21532,3/31/2020 0:00:00,11738,0,0,424159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35700796,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21556,3/31/2020 0:00:00,11762,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12751034,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21568,3/31/2020 0:00:00,11771,0,57353,516905,110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22566933,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21575,3/31/2020 0:00:00,11778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5264032,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21586,3/31/2020 0:00:00,11786,0,0,222066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18890706,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21593,3/31/2020 0:00:00,11792,0,0,2122879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673864,0,0,0,0,0,0,0,0,0,0,123356363,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21606,3/31/2020 0:00:00,11805,1223000,0,63945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,848000,375000,0,0,0,1223000,0,0,0,0,0,0,0,0,0,0,0,5553102,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21609,3/31/2020 0:00:00,11808,2000000,0,563815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750000,750000,500000,0,0,2000000,0,0,0,0,0,0,0,0,0,0,0,28020068,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21614,3/31/2020 0:00:00,11812,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253606,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21615,3/31/2020 0:00:00,11813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3446084,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21619,3/31/2020 0:00:00,11816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609947,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21628,3/31/2020 0:00:00,11824,0,0,896490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37994493,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21630,3/31/2020 0:00:00,11826,0,1075049,132871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68891298,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21639,3/31/2020 0:00:00,11833,0,0,658039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10599062,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21644,3/31/2020 0:00:00,11837,248000,0,80128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750000,0,0,0,750000,248000,0,0,0,0,248000,0,3430,0,0,0,0,0,0,0,0,0,27049358,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21658,3/31/2020 0:00:00,11850,0,0,949891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85244312,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21669,3/31/2020 0:00:00,11860,0,0,2325806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402970,4858445,2680194,0,8941609,0,0,0,0,0,0,153726,288405,0,0,0,0,0,0,0,645,0,166738489,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21683,3/31/2020 0:00:00,11871,0,0,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264350,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21686,3/31/2020 0:00:00,11874,0,0,1505268,399660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996564,12627541,11158398,9519610,1111572,36413685,0,0,0,0,0,0,0,657004,0,0,0,0,0,0,0,-15913,0,159931081,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21694,3/31/2020 0:00:00,11879,0,0,2067822,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1298416,3681651,5419094,19121245,5606393,35126799,0,0,0,0,0,0,0,712676,0,0,0,0,0,0,0,20728,0,122701258,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21710,3/31/2020 0:00:00,11892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2512568,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
21713,3/31/2020 0:00:00,11895,0,0,557966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15860435,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
